2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=40 ans et < 45 ans;586;4
2017;PERSONNELS DE MAITRISE;Age >=45 ans et < 50 ans;21;188
2018;AGENT DE SURVEILLANCE DE PARIS;Age >=25 ans et < 30 ans;3;1
2013;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;210;108
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=50 ans et < 55 ans;349;85
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;201;13
2017;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=60 ans et < 65 ans;35;73
2015;PERSONNELS DE MAITRISE;Age >=35 ans et < 40 ans;18;92
2018;ADJOINTS TECHNIQUES;Age >=45 ans et < 50 ans;95;733
2018;ÉBOUEURS;Age < 20 ans;1;4
2014;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=55 ans et < 60 ans;63;117
2013;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=50 ans et < 55 ans;64;138
2014;AGENTS TECHNIQUES DES ÉCOLES;Age >=55 ans et < 60 ans;491;34
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age < 20 ans;1;0
2015;ADJOINTS TECHNIQUES;Age >=25 ans et < 30 ans;35;302
2014;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 20 ans et < 25 ans;48;40
2016;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;371;129
2013;ÉBOUEURS;Age >=35 ans et < 40 ans;62;634
2014;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;69;760
2014;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=35 ans et < 40 ans;35;112
2014;SECRÉTAIRES ADMINISTRATIFS;Age >=40 ans et < 45 ans;182;98
2016;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=40 ans et < 45 ans;27;122
2016;PERSONNELS DE MAITRISE;Age >=50 ans et < 55 ans;11;202
2013;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=30 ans et < 35 ans;157;14
2016;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;1;5
2014;SECRÉTAIRES ADMINISTRATIFS;Age >= 65 ans;12;1
2015;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 20 ans et < 25 ans;106;73
2018;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 65 ans;2;
2013;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;46;36
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;38;21
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;312;127
2016;ÉBOUEURS;Age >=30 ans et < 35 ans;35;585
2017;ÉBOUEURS;Age >=25 ans et < 30 ans;22;343
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=50 ans et < 55 ans;182;1
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;12;215
2017;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=30 ans et < 35 ans;143;0
2017;ÉDUCATEURS DE JEUNES ENFANTS;Age >=25 ans et < 30 ans;83;2
2018;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;95;68
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=55 ans et < 60 ans;142;4
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;224;51
2014;PERSONNELS DE MAITRISE;Age >=30 ans et < 35 ans;10;53
2016;TECHNICIENS SUPÉRIEURS;Age >=30 ans et < 35 ans;24;39
2019;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=30 ans et < 35 ans;111;1
2019;EBOUEURS;Age >=50 ans et < 55 ans;38;759
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;525;1
2020;EBOUEURS;Age >= 20 ans et < 25 ans;9;155
2020;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=25 ans et < 30 ans;65;0
2020;AGENT DE SURVEILLANCE DE PARIS;Age >=25 ans et < 30 ans;1;0
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=30 ans et < 35 ans;187;12
2020;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;80;488
2020;ADJOINTS TECHNIQUES;Age >=60 ans et < 65 ans;125;472
2021;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 20 ans et < 25 ans;7;9
2021;AGENTS TECHNIQUES DES ECOLES;Age >=25 ans et < 30 ans;25;13
2021;AGENTS TECHNIQUES DES ECOLES;Age >=35 ans et < 40 ans;156;19
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=35 ans et < 40 ans;100;1
2021;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=50 ans et < 55 ans;382;3
2021;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;229;19
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=55 ans et < 60 ans;55;78
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=60 ans et < 65 ans;33;46
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=60 ans et < 65 ans;8;88
2022;AGENTS TECHNIQUES DES ECOLES;Age < 20 ans;1;0
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age < 20 ans;0;1
2022;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;55;10
2022;AGENTS TECHNIQUES DES ECOLES;Age >=25 ans et < 30 ans;16;10
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=40 ans et < 45 ans;133;3
2022;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;190;840
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;167;105
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=60 ans et < 65 ans;95;3
2022;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=65 ans;12;12
